lat,lon,value,tab
46.9,-96.7,56,Myspace
46.9,-0.5,31,Myspace
46.9,-93.6,22,Myspace
46.9,-6.6,4,Myspace
46.9,6.6,8,Myspace
46.9,13.5,3,Myspace
46.9,2.8,2,Myspace
46.9,-65.8,3,Myspace
46.9,8.6,30,Myspace
46.9,4.0,3,Myspace
46.9,7.1,22,Myspace
46.9,12.5,1,Myspace
46.9,15.2,57,Myspace
46.9,-7.1,1,Myspace
46.9,-94.3,1,Myspace
46.9,-99.1,2,Myspace
46.9,-103.3,26,Myspace
46.9,-116.8,14,Myspace
46.9,-120.1,1,Myspace
46.9,-120.5,1,Myspace
46.9,-114.2,208,Myspace
46.9,-64.2,3,Myspace
46.9,12.3,2,Myspace
46.9,-2.2,1,Myspace
46.9,-105.4,11,Myspace
46.9,8.4,2,Myspace
46.9,-118.7,26,Myspace
46.9,-97.2,24,Myspace
46.9,13.9,1,Myspace
46.9,3.1,1,Myspace
46.9,-93.7,7,Myspace
46.9,-102.7,1,Myspace
46.9,-119.7,118,Myspace
46.9,-110.7,3,Myspace
46.9,3.6,1,Myspace
46.9,-91.9,152,Myspace
46.9,-122.9,4,Myspace
46.9,4.7,20,Myspace
46.9,-96.9,274,Myspace
46.9,-117.4,84,Myspace
46.9,-121.9,1,Myspace
46.9,-0.9,9,Myspace
46.9,14.9,41,Myspace
46.9,2.6,5,Myspace
46.9,-42.6,1,Myspace
46.9,-120.4,1,Myspace
46.9,-119.9,1,Myspace
46.9,-71.9,3,Myspace
46.9,-53.6,2,Myspace
46.9,-121.2,1,Myspace
46.9,11.4,18,Myspace
46.9,-113.9,12,Myspace
46.9,0.1,1,Myspace
46.9,-123.0,1069,Myspace
46.9,-68.3,13,Myspace
46.9,3.0,4,Myspace
46.9,2.9,1,Myspace
46.9,-88.1,5,Myspace
46.9,-71.3,168,Myspace
46.9,7.2,20,Myspace
46.9,-117.2,20,Myspace
46.9,-100.3,5,Myspace
46.9,-71.1,4,Myspace
46.9,-67.3,25,Myspace
46.9,-1.0,52,Myspace
46.9,15.6,133,Myspace
46.9,9.0,5,Myspace
46.9,-92.1,2,Myspace
46.9,-117.5,1,Myspace
46.9,-114.6,51,Myspace
46.9,-1.6,8,Myspace
46.9,-123.9,1,Myspace
46.9,5.4,9,Myspace
46.9,-100.7,27,Myspace
46.9,12.4,1,Myspace
46.9,7.9,1,Myspace
46.9,-116.4,6,Myspace
46.9,-99.9,9,Myspace
46.9,-122.3,364,Myspace
46.9,2.0,41,Myspace
46.9,7.8,18,Myspace
46.9,-2.0,8,Myspace
46.9,-96.6,21,Myspace
46.9,-102.8,476,Myspace
46.9,-2.1,2,Myspace
46.9,12.9,3,Myspace
46.9,-71.7,1,Myspace
46.9,-114.0,1514,Myspace
46.9,-101.5,17,Myspace
46.9,-1.2,14,Myspace
46.9,7.5,45,Myspace
46.9,1.2,3,Myspace
46.9,-56.3,15,Myspace
46.9,15.4,34,Myspace
46.9,-6.8,1,Myspace
46.9,-0.6,3,Myspace
46.9,6.8,14,Myspace
46.9,0.6,7,Myspace
46.9,-52.9,1,Myspace
46.9,-65.5,1,Myspace
46.9,8.3,1,Myspace
46.9,-93.9,7,Myspace
46.9,-112.4,1,Myspace
46.9,-100.8,321,Myspace
46.9,-117.0,11,Myspace
46.9,-120.3,1,Myspace
46.9,3.5,3,Myspace
46.9,4.1,3,Myspace
46.9,9.2,2,Myspace
46.9,-0.3,6,Myspace
46.9,9.8,6,Myspace
46.9,-98.3,2,Myspace
46.9,-100.1,2,Myspace
46.9,-119.8,12,Myspace
46.9,6.3,89,Myspace
46.9,12.7,1,Myspace
46.9,16.0,186,Myspace
46.9,-123.6,74,Myspace
46.9,11.0,2,Myspace
46.9,-96.0,17,Myspace
46.9,-96.8,1775,Myspace
46.9,-124.0,1438,Myspace
46.9,-103.6,1,Myspace
46.9,14.5,35,Myspace
46.9,13.2,5,Myspace
46.9,5.0,7,Myspace
46.9,-113.8,683,Myspace
46.9,-113.0,6,Myspace
46.9,14.6,2,Myspace
46.9,-14.6,1,Myspace
46.9,-71.8,8,Myspace
46.9,-122.0,1,Myspace
46.9,-84.5,2,Myspace
46.9,-12.6,2,Myspace
46.9,8.0,2,Myspace
46.9,-122.6,1011,Myspace
46.9,13.1,1,Myspace
46.9,-95.6,5,Myspace
46.9,-101.8,21,Myspace
46.9,-114.1,1,Myspace
46.9,-121.3,1,Myspace
46.9,-68.0,343,Myspace
46.9,-70.9,2,Myspace
46.9,14.8,43,Myspace
46.9,0.2,1,Myspace
46.9,-122.4,2,Myspace
46.9,5.9,12,Myspace
46.9,-67.9,105,Myspace
46.9,-98.4,3,Myspace
46.9,-118.9,2,Myspace
46.9,0.8,4,Myspace
46.9,-0.8,8,Myspace
46.9,-121.4,1,Myspace
46.9,14.3,2,Myspace
46.9,-71.4,70,Myspace
46.9,-92.4,44,Myspace
46.9,14.4,2,Myspace
46.9,1.3,1,Myspace
46.9,-96.1,17,Myspace
46.9,-94.5,20,Myspace
46.9,-60.5,2,Myspace
46.9,15.5,172,Myspace
46.9,9.6,2,Myspace
46.9,-102.3,16,Myspace
46.9,-122.7,180,Myspace
46.9,8.9,7,Myspace
46.9,6.2,6,Myspace
46.9,-120.0,8,Myspace
46.9,-123.3,1,Myspace
46.9,-103.8,4,Myspace
46.9,-1.4,7,Myspace
46.9,1.4,4,Myspace
47.0,14.5,13,Myspace
47.0,-110.3,20,Myspace
47.0,-124.0,4,Myspace
47.0,5.2,1,Myspace
47.0,14.8,91,Myspace
47.0,-6.9,36,Myspace
47.0,6.9,247,Myspace
47.0,-9.2,1,Myspace
47.0,-114.0,23,Myspace
47.0,13.6,2,Myspace
47.0,7.5,138,Myspace
47.0,9.2,1,Myspace
47.0,-7.5,1,Myspace
47.0,-68.6,13,Myspace
47.0,6.6,2,Myspace
47.0,10.0,7,Myspace
47.0,14.2,2,Myspace
47.0,0.4,4,Myspace
47.0,12.8,2,Myspace
47.0,-113.9,1,Myspace
47.0,5.7,1,Myspace
47.0,-116.2,1,Myspace
47.0,15.9,690,Myspace
47.0,16.3,28,Myspace
47.0,-122.2,22,Myspace
47.0,-72.2,1,Myspace
47.0,15.3,199,Myspace
47.0,1.6,4,Myspace
47.0,-1.6,22,Myspace
47.0,15.4,361,Myspace
47.0,4.5,1,Myspace
47.0,13.5,2,Myspace
47.0,-0.5,7,Myspace
47.0,12.4,15,Myspace
47.0,-100.7,7,Myspace
47.0,-114.2,1,Myspace
47.0,9.4,26,Myspace
47.0,-118.5,1,Myspace
47.0,-122.8,1788,Myspace
47.0,-123.1,3,Myspace
47.0,0.7,12,Myspace
47.0,4.6,6,Myspace
47.0,7.0,7,Myspace
47.0,10.2,1,Myspace
47.0,10.6,18,Myspace
47.0,-0.7,6,Myspace
47.0,-10.6,1,Myspace
47.0,-92.3,1,Myspace
47.0,-122.9,1683,Myspace
47.0,-1.3,57,Myspace
47.0,8.8,3,Myspace
47.0,7.9,10,Myspace
47.0,-120.9,1,Myspace
47.0,-11.8,2,Myspace
47.0,5.4,11,Myspace
47.0,10.7,7,Myspace
47.0,-67.6,2,Myspace
47.0,-88.6,26,Myspace
47.0,-122.5,407,Myspace
47.0,2.4,4,Myspace
47.0,4.3,24,Myspace
47.0,-121.1,2,Myspace
47.0,-12.2,1,Myspace
47.0,-92.5,1,Myspace
47.0,-117.5,1,Myspace
47.0,-121.8,1,Myspace
47.0,-15.6,1,Myspace
47.0,7.1,22,Myspace
47.0,9.0,4,Myspace
47.0,15.2,569,Myspace
47.0,15.6,183,Myspace
47.0,16.2,63,Myspace
47.0,2.1,2,Myspace
47.0,12.9,3,Myspace
47.0,1.4,3,Myspace
47.0,5.3,3,Myspace
47.0,-123.3,119,Myspace
47.0,-94.8,32,Myspace
47.0,14.0,1,Myspace
47.0,-1.4,6,Myspace
47.0,-7.7,2,Myspace
47.0,7.7,16,Myspace
47.0,14.4,10,Myspace
47.0,-94.2,18,Myspace
47.0,-116.7,6,Myspace
47.0,-6.7,3,Myspace
47.0,-68.2,7,Myspace
47.0,-109.2,1,Myspace
47.0,9.9,1,Myspace
47.0,-1.5,7,Myspace
47.0,5.8,3,Myspace
47.0,-70.5,8,Myspace
47.0,-65.6,30,Myspace
47.0,3.8,1,Myspace
47.0,-120.5,949,Myspace
47.0,-122.6,4,Myspace
47.0,7.8,4,Myspace
47.0,8.1,8,Myspace
47.0,-41.5,1,Myspace
47.0,-118.1,2,Myspace
47.0,-122.3,955,Myspace
47.0,-115.2,1,Myspace
47.0,-65.2,6,Myspace
47.0,-94.7,24,Myspace
47.0,3.1,17,Myspace
47.0,-96.9,1,Myspace
47.0,-92.1,184,Myspace
47.0,-1.9,5,Myspace
47.0,7.3,12,Myspace
47.0,-70.9,2,Myspace
47.0,-95.9,8,Myspace
47.0,14.9,8,Myspace
47.0,-1.8,15,Myspace
47.0,-122.4,5,Myspace
47.0,-105.9,1,Myspace
47.0,-2.2,1,Myspace
47.0,7.2,8,Myspace
47.0,-88.7,10,Myspace
47.0,-97.7,3,Myspace
47.0,-117.2,13,Myspace
47.0,-117.7,10,Myspace
47.0,-96.2,2,Myspace
47.0,-108.9,9,Myspace
47.0,4.9,73,Myspace
47.0,-0.2,29,Myspace
47.0,-119.2,1,Myspace
47.0,14.7,51,Myspace
47.0,-67.8,6,Myspace
47.0,-53.0,2,Myspace
47.0,-43.4,1,Myspace
47.0,-2.3,3,Myspace
47.0,2.3,10,Myspace
47.0,3.4,4,Myspace
47.0,11.4,4,Myspace
47.0,-92.7,7,Myspace
47.0,-123.0,17,Myspace
47.0,-98.0,99,Myspace
47.0,6.5,1,Myspace
47.0,5.1,11,Myspace
47.0,-109.3,216,Myspace
47.0,-9.5,1,Myspace
47.0,15.7,1,Myspace
47.0,15.1,100,Myspace
47.0,9.5,14,Myspace
47.0,-124.1,227,Myspace
47.0,-117.8,1,Myspace
47.0,-96.5,5,Myspace
47.0,8.3,93,Myspace
47.0,-55.2,2,Myspace
47.0,-1.1,22,Myspace
47.0,-92.9,22,Myspace
47.0,-109.7,3,Myspace
47.0,8.4,21,Myspace
47.0,9.7,1,Myspace
47.0,-119.1,145,Myspace
47.0,-123.6,1,Myspace
47.0,-118.0,1,Myspace
47.0,10.3,2,Myspace
47.0,-122.7,1351,Myspace
47.0,-95.1,150,Myspace
47.0,6.8,9,Myspace
47.0,-18.4,1,Myspace
47.0,-65.5,14,Myspace
47.0,-71.0,4,Myspace
47.0,-116.3,1,Myspace
47.0,-95.8,2,Myspace
47.0,4.8,9,Myspace
47.0,6.1,3,Myspace
47.0,11.0,6,Myspace
47.0,13.2,1,Myspace
47.0,-65.1,3,Myspace
47.0,15.5,313,Myspace
47.0,9.6,11,Myspace
47.0,-94.5,1,Myspace
47.0,-101.1,1,Myspace
47.0,-122.1,432,Myspace
47.0,-123.8,1,Myspace
47.0,11.5,2,Myspace
47.0,-120.4,54,Myspace
47.0,5.6,6,Myspace
47.0,-114.1,540,Myspace
47.0,8.6,28,Myspace
47.0,-102.5,3,Myspace
47.0,-70.6,14,Myspace
47.0,-8.6,1,Myspace
47.0,16.0,337,Myspace
47.0,-1.2,6,Myspace
47.0,-69.8,5,Myspace
47.0,-98.5,1,Myspace
47.0,-123.5,16,Myspace
47.0,16.4,189,Myspace
47.0,1.2,2,Myspace
47.0,6.3,8,Myspace
47.0,9.1,54,Myspace
47.0,2.7,4,Myspace
47.0,-116.9,61,Myspace
47.0,-88.8,4,Myspace
47.0,-97.0,4,Myspace
47.0,7.6,12,Myspace
47.0,-122.0,33,Myspace
47.0,8.0,6,Myspace
47.0,-97.8,2,Myspace
47.0,8.2,7,Myspace
47.0,12.6,8,Myspace
47.0,-55.5,3,Myspace
47.0,-115.6,1,Myspace
47.0,8.5,6,Myspace
47.0,8.7,12,Myspace
47.0,-8.5,1,Myspace
47.0,-68.1,14,Myspace
47.0,-71.3,4,Myspace
47.0,-101.0,1,Myspace
47.0,-104.3,13,Myspace
47.0,-0.9,21,Myspace
47.0,-71.2,5,Myspace
47.0,0.1,11,Myspace
47.0,3.2,175,Myspace
47.0,-71.4,2,Myspace
47.0,-92.4,6,Myspace
47.0,-95.4,24,Myspace
47.0,16.1,243,Myspace
47.0,7.4,981,Myspace
47.0,15.8,245,Myspace
47.0,-7.4,8,Myspace
47.0,-16.1,1,Myspace
47.1,-117.6,24,Myspace
47.1,-122.8,647,Myspace
47.1,-118.5,82,Myspace
47.1,10.6,2,Myspace
47.1,-0.7,8,Myspace
47.1,-70.1,1,Myspace
47.1,1.0,20,Myspace
47.1,16.2,121,Myspace
47.1,-1.0,24,Myspace
47.1,-79.8,1,Myspace
47.1,-100.3,1,Myspace
47.1,-121.8,2,Myspace
47.1,15.6,128,Myspace
47.1,-10.7,1,Myspace
47.1,10.0,1,Myspace
47.1,16.5,22,Myspace
47.1,-88.6,28,Myspace
47.1,-113.0,2,Myspace
47.1,-123.0,78,Myspace
47.1,6.5,6,Myspace
47.1,-6.5,1,Myspace
47.1,11.6,1,Myspace
47.1,6.7,24,Myspace
47.1,9.9,24,Myspace
47.1,-9.9,11,Myspace
47.1,-118.2,1,Myspace
47.1,3.2,9,Myspace
47.1,6.9,7,Myspace
47.1,14.8,1,Myspace
47.1,-104.9,247,Myspace
47.1,-122.4,4148,Myspace
47.1,-92.9,12,Myspace
47.1,11.3,12,Myspace
47.1,-1.3,45,Myspace
47.1,14.4,8,Myspace
47.1,5.9,10,Myspace
47.1,-70.4,2,Myspace
47.1,-97.4,5,Myspace
47.1,-94.5,95,Myspace
47.1,-116.6,1,Myspace
47.1,-119.5,1,Myspace
47.1,-123.8,1,Myspace
47.1,-102.3,1,Myspace
47.1,5.5,82,Myspace
47.1,15.5,24,Myspace
47.1,-93.3,12,Myspace
47.1,6.4,7,Myspace
47.1,-13.8,1,Myspace
47.1,-96.9,1,Myspace
47.1,-117.4,2,Myspace
47.1,-121.9,2,Myspace
47.1,13.8,1,Myspace
47.1,-114.0,8,Myspace
47.1,-114.8,1,Myspace
47.1,7.5,6,Myspace
47.1,-1.2,1,Myspace
47.1,-66.6,1,Myspace
47.1,6.2,1,Myspace
47.1,-122.7,3,Myspace
47.1,8.3,556,Myspace
47.1,-55.2,2,Myspace
47.1,-8.3,1,Myspace
47.1,-122.9,764,Myspace
47.1,-118.4,2,Myspace
47.1,2.4,329,Myspace
47.1,-122.5,298,Myspace
47.1,-122.1,55,Myspace
47.1,-101.1,19,Myspace
47.1,10.1,2,Myspace
47.1,2.5,6,Myspace
47.1,4.7,3,Myspace
47.1,-70.8,1,Myspace
47.1,-1.5,5,Myspace
47.1,15.7,442,Myspace
47.1,-1.6,6,Myspace
47.1,5.4,1,Myspace
47.1,-98.9,5,Myspace
47.1,-123.9,2,Myspace
47.1,-121.6,708,Myspace
47.1,-122.3,3531,Myspace
47.1,-117.1,6,Myspace
47.1,-94.6,4,Myspace
47.1,-94.0,43,Myspace
47.1,-69.0,17,Myspace
47.1,-2.0,6,Myspace
47.1,8.1,8,Myspace
47.1,7.8,13,Myspace
47.1,2.0,4,Myspace
47.1,-67.7,7,Myspace
47.1,11.4,7,Myspace
47.1,-111.7,1,Myspace
47.1,10.3,3,Myspace
47.1,0.4,2,Myspace
47.1,15.3,104,Myspace
47.1,-119.9,10,Myspace
47.1,9.3,8,Myspace
47.1,-70.9,7,Myspace
47.1,-114.2,50,Myspace
47.1,9.4,2,Myspace
47.1,8.4,31,Myspace
47.1,-88.2,34,Myspace
47.1,-97.2,4,Myspace
47.1,3.1,6,Myspace
47.1,-123.2,2,Myspace
47.1,7.9,1,Myspace
47.1,8.8,22,Myspace
47.1,-116.4,20,Myspace
47.1,6.0,1,Myspace
47.1,8.6,17,Myspace
47.1,-115.0,62,Myspace
47.1,4.9,18,Myspace
47.1,-107.8,2,Myspace
47.1,-68.6,11,Myspace
47.1,14.2,12,Myspace
47.1,13.5,1,Myspace
47.1,6.6,34,Myspace
47.1,4.5,4,Myspace
47.1,6.3,5,Myspace
47.1,3.8,1,Myspace
47.1,9.1,19,Myspace
47.1,16.0,70,Myspace
47.1,-65.6,1,Myspace
47.1,-110.8,5,Myspace
47.1,5.0,1,Myspace
47.1,-124.0,731,Myspace
47.1,6.1,6,Myspace
47.1,-115.5,1,Myspace
47.1,0.6,6,Myspace
47.1,6.8,96,Myspace
47.1,13.7,5,Myspace
47.1,15.0,23,Myspace
47.1,-0.6,1,Myspace
47.1,-6.8,2,Myspace
47.1,-108.2,7,Myspace
47.1,7.2,20,Myspace
47.1,10.9,1,Myspace
47.1,-7.2,1,Myspace
47.1,-88.7,23,Myspace
47.1,-99.7,2,Myspace
47.1,-95.8,36,Myspace
47.1,-119.1,1,Myspace
47.1,-96.8,1,Myspace
47.1,4.8,6,Myspace
47.1,9.7,5,Myspace
47.1,11.0,1,Myspace
47.1,-1.7,5,Myspace
47.1,0.8,8,Myspace
47.1,14.3,9,Myspace
47.1,-96.4,1,Myspace
47.1,-116.9,21,Myspace
47.1,16.1,67,Myspace
47.1,7.4,13,Myspace
47.1,15.8,159,Myspace
47.1,13.9,11,Myspace
47.1,-121.7,3,Myspace
47.1,9.2,2,Myspace
47.1,4.1,4,Myspace
47.1,-67.8,3,Myspace
47.1,-0.3,4,Myspace
47.1,14.1,6,Myspace
47.1,10.5,4,Myspace
47.1,-124.2,15,Myspace
47.1,-55.1,1,Myspace
47.1,-2.1,31,Myspace
47.1,2.1,9,Myspace
47.1,2.2,10,Myspace
47.1,-2.2,3,Myspace
47.1,-97.6,2,Myspace
47.1,13.1,4,Myspace
47.1,-53.5,1,Myspace
47.1,-121.3,1,Myspace
47.1,-1.8,4,Myspace
47.1,1.8,3,Myspace
47.1,5.2,3,Myspace
47.1,-123.1,1291,Myspace
47.1,15.1,349,Myspace
47.1,10.2,3,Myspace
47.1,9.5,11,Myspace
47.1,-96.3,7,Myspace
47.1,-118.6,1,Myspace
47.1,-117.8,1,Myspace
47.1,-120.7,15,Myspace
47.1,-0.9,146,Myspace
47.1,8.0,7,Myspace
47.1,-122.6,2530,Myspace
47.1,-122.0,551,Myspace
47.1,-117.3,19,Myspace
47.1,-97.0,2,Myspace
47.1,-113.2,1,Myspace
47.1,10.4,2,Myspace
47.1,-10.4,1,Myspace
47.1,-122.2,3,Myspace
47.1,-116.5,2,Myspace
47.1,-120.8,1,Myspace
47.1,-107.3,1,Myspace
47.1,8.7,5,Myspace
47.1,4.3,3,Myspace
47.1,2.8,7,Myspace
47.1,-98.2,3,Myspace
47.1,-93.2,1,Myspace
47.1,2.9,4,Myspace
47.1,3.0,10,Myspace
47.1,8.5,6,Myspace
47.1,-88.5,26,Myspace
47.1,-101.0,1,Myspace
47.1,14.7,54,Myspace
47.1,-1.4,28,Myspace
47.1,-107.5,2,Myspace
47.1,-99.6,5,Myspace
47.1,-123.3,2,Myspace
47.1,1.4,2,Myspace
47.1,5.3,4,Myspace
47.1,-1.1,11,Myspace
47.1,-109.9,3,Myspace
47.1,-91.9,19,Myspace
47.1,3.7,6,Myspace
47.1,-67.4,5,Myspace
47.1,-112.2,3,Myspace
47.1,15.4,2638,Myspace
47.1,-7.3,1,Myspace
47.1,-114.5,20,Myspace
47.1,-55.8,8,Myspace
47.1,7.3,329,Myspace
47.1,8.2,10,Myspace
47.1,7.6,76,Myspace
47.1,15.9,148,Myspace
47.1,-96.7,11,Myspace
47.1,-95.7,29,Myspace
47.1,-123.4,580,Myspace
47.1,7.1,6,Myspace
47.1,-116.8,6,Myspace
47.1,-12.5,1,Myspace
47.1,0.0,3,Myspace
47.1,3.9,4,Myspace
47.2,8.9,46,Myspace
47.2,-122.7,245,Myspace
47.2,-102.9,2,Myspace
47.2,10.3,2,Myspace
47.2,-103.3,1,Myspace
47.2,7.1,5,Myspace
47.2,15.2,29,Myspace
47.2,-12.5,1,Myspace
47.2,-83.0,1,Myspace
47.2,-114.0,93,Myspace
47.2,7.5,123,Myspace
47.2,16.4,88,Myspace
47.2,-0.3,12,Myspace
47.2,-7.5,1,Myspace
47.2,-91.6,84,Myspace
47.2,0.2,35,Myspace
47.2,-122.4,6307,Myspace
47.2,2.6,12,Myspace
47.2,14.9,1,Myspace
47.2,-122.0,1,Myspace
47.2,-97.0,1,Myspace
47.2,8.0,14,Myspace
47.2,-122.6,1389,Myspace
47.2,6.7,5,Myspace
47.2,9.9,4,Myspace
47.2,8.4,13,Myspace
47.2,-97.2,6,Myspace
47.2,-68.7,5,Myspace
47.2,-65.2,11,Myspace
47.2,6.9,5,Myspace
47.2,14.8,147,Myspace
47.2,4.2,1,Myspace
47.2,-122.1,23,Myspace
47.2,10.1,1,Myspace
47.2,2.4,11,Myspace
47.2,-122.5,7740,Myspace
47.2,-103.7,1,Myspace
47.2,3.1,17,Myspace
47.2,-94.7,10,Myspace
47.2,-123.2,1611,Myspace
47.2,-1.8,21,Myspace
47.2,-112.7,28,Myspace
47.2,-111.1,1,Myspace
47.2,4.3,4,Myspace
47.2,8.7,75,Myspace
47.2,12.0,1,Myspace
47.2,-12.0,3,Myspace
47.2,-66.3,1,Myspace
47.2,-93.1,4,Myspace
47.2,-115.6,1,Myspace
47.2,-116.5,6,Myspace
47.2,-120.8,1,Myspace
47.2,5.2,15,Myspace
47.2,14.5,1,Myspace
47.2,-99.0,2,Myspace
47.2,-119.3,1992,Myspace
47.2,13.2,4,Myspace
47.2,-65.1,1,Myspace
47.2,6.1,9,Myspace
47.2,5.0,1,Myspace
47.2,-124.5,1,Myspace
47.2,-124.1,6,Myspace
47.2,1.5,8,Myspace
47.2,5.8,12,Myspace
47.2,13.0,3,Myspace
47.2,15.7,51,Myspace
47.2,-1.5,162,Myspace
47.2,-99.3,1,Myspace
47.2,1.9,3,Myspace
47.2,7.3,13,Myspace
47.2,3.3,1,Myspace
47.2,10.7,19,Myspace
47.2,-113.8,1,Myspace
47.2,-100.5,1,Myspace
47.2,-88.6,254,Myspace
47.2,14.6,9,Myspace
47.2,0.9,17,Myspace
47.2,10.4,1,Myspace
47.2,-0.9,4,Myspace
47.2,3.7,3,Myspace
47.2,7.7,21,Myspace
47.2,11.9,35,Myspace
47.2,-7.7,1,Myspace
47.2,-11.9,1,Myspace
47.2,-110.4,6,Myspace
47.2,-92.4,4,Myspace
47.2,-8.8,1,Myspace
47.2,8.8,54,Myspace
47.2,-120.9,169,Myspace
47.2,13.8,2,Myspace
47.2,6.4,1,Myspace
47.2,-74.4,5,Myspace
47.2,-120.2,1,Myspace
47.2,-55.2,2,Myspace
47.2,8.3,19,Myspace
47.2,-111.6,26,Myspace
47.2,-68.6,4,Myspace
47.2,-0.5,4,Myspace
47.2,14.2,12,Myspace
47.2,-115.0,1,Myspace
47.2,8.6,27,Myspace
47.2,6.0,919,Myspace
47.2,-115.8,3,Myspace
47.2,11.4,21,Myspace
47.2,-98.6,5,Myspace
47.2,-123.6,311,Myspace
47.2,-121.0,81,Myspace
47.2,9.7,40,Myspace
47.2,-96.0,1,Myspace
47.2,-122.8,21,Myspace
47.2,10.6,32,Myspace
47.2,-68.5,110,Myspace
47.2,7.0,12,Myspace
47.2,-93.5,385,Myspace
47.2,10.9,8,Myspace
47.2,7.2,19,Myspace
47.2,-117.2,1,Myspace
47.2,9.8,88,Myspace
47.2,4.4,1,Myspace
47.2,-1.4,33,Myspace
47.2,-120.6,1,Myspace
47.2,14.0,1,Myspace
47.2,14.7,151,Myspace
47.2,-14.7,2,Myspace
47.2,-95.0,9,Myspace
47.2,-103.8,16,Myspace
47.2,15.1,36,Myspace
47.2,-96.3,14,Myspace
47.2,-96.5,2,Myspace
47.2,-98.1,2,Myspace
47.2,-75.8,1,Myspace
47.2,-117.8,7,Myspace
47.2,9.5,43,Myspace
47.2,10.2,1,Myspace
47.2,-113.5,40,Myspace
47.2,5.1,5,Myspace
47.2,8.5,147,Myspace
47.2,-11.2,2,Myspace
47.2,-12.1,3,Myspace
47.2,10.8,13,Myspace
47.2,-37.7,1,Myspace
47.2,4.9,16,Myspace
47.2,-94.2,8,Myspace
47.2,14.4,4,Myspace
47.2,-119.7,1,Myspace
47.2,15.5,177,Myspace
47.2,9.6,188,Myspace
47.2,5.5,8,Myspace
47.2,12.2,2,Myspace
47.2,-121.1,1,Myspace
47.2,-119.5,1,Myspace
47.2,-116.6,186,Myspace
47.2,-96.1,1,Myspace
47.2,4.1,2,Myspace
47.2,-100.8,17,Myspace
47.2,-120.3,1,Myspace
47.2,14.1,2,Myspace
47.2,0.6,11,Myspace
47.2,7.6,69,Myspace
47.2,8.2,12,Myspace
47.2,11.5,3,Myspace
47.2,-0.6,3,Myspace
47.2,-70.3,5,Myspace
47.2,-55.1,11,Myspace
47.2,2.1,2,Myspace
47.2,-124.2,17,Myspace
47.2,-29.3,1,Myspace
47.2,-1.7,20,Myspace
47.2,-68.0,85,Myspace
47.2,1.7,2,Myspace
47.2,13.1,7,Myspace
47.2,-122.9,2,Myspace
47.2,-118.4,1,Myspace
47.2,9.4,21,Myspace
47.2,-88.4,146,Myspace
47.2,-122.3,1689,Myspace
47.2,2.0,35,Myspace
47.2,7.8,59,Myspace
47.2,8.1,29,Myspace
47.2,-2.0,10,Myspace
47.2,-7.8,1,Myspace
47.2,-54.0,8,Myspace
47.2,-96.6,1,Myspace
47.2,-117.1,30,Myspace
47.2,-0.4,3,Myspace
47.2,15.3,25,Myspace
47.2,0.0,1,Myspace
47.2,15.6,797,Myspace
47.2,16.2,109,Myspace
47.2,-1.0,18,Myspace
47.2,-16.2,2,Myspace
47.2,-28.7,1,Myspace
47.2,-53.9,1,Myspace
47.2,-117.5,4,Myspace
47.2,9.0,16,Myspace
47.2,-1.2,1,Myspace
47.2,-119.8,328,Myspace
47.2,-123.5,10,Myspace
47.2,-16.0,1,Myspace
47.2,1.2,5,Myspace
47.2,6.3,2,Myspace
47.2,9.1,5,Myspace
47.2,16.0,132,Myspace
47.2,0.8,4,Myspace
47.2,-116.9,1,Myspace
47.2,-0.8,14,Myspace
47.2,15.4,25,Myspace
47.2,-111.2,5,Myspace
47.2,-96.7,4,Myspace
47.2,-95.7,35,Myspace
47.2,15.9,313,Myspace
47.2,-13.3,1,Myspace
47.2,-68.3,13,Myspace
47.2,11.3,16,Myspace
47.2,-11.3,11,Myspace
47.2,-2.2,3,Myspace
47.2,2.2,1,Myspace
47.2,5.4,16,Myspace
47.2,11.8,3,Myspace
47.2,-1.6,2663,Myspace
47.2,-119.4,1,Myspace
47.2,-123.9,1,Myspace
47.2,-121.7,1,Myspace
47.2,-1.3,53,Myspace
47.2,7.4,57,Myspace
47.2,16.1,157,Myspace
47.2,15.8,147,Myspace
47.2,-98.4,5,Myspace
47.2,-67.9,7,Myspace
47.2,5.9,11,Myspace
47.2,5.7,8,Myspace
47.2,-123.7,1,Myspace
47.2,-93.7,29,Myspace
47.2,-122.2,2088,Myspace
47.2,16.3,183,Myspace
47.2,-91.4,1,Myspace
47.2,-0.1,58,Myspace
47.2,12.8,1,Myspace
47.3,-114.1,1,Myspace
47.3,-115.8,1,Myspace
47.3,-118.0,20,Myspace
47.3,-8.6,1,Myspace
47.3,8.6,132,Myspace
47.3,5.6,1,Myspace
47.3,-95.6,34,Myspace
47.3,-92.7,9,Myspace
47.3,-121.2,10,Myspace
47.3,11.4,725,Myspace
47.3,-92.4,2,Myspace
47.3,3.2,2,Myspace
47.3,-3.2,14,Myspace
47.3,-1.9,24,Myspace
47.3,-113.6,1,Myspace
47.3,9.3,2,Myspace
47.3,-96.4,1,Myspace
47.3,-121.4,1,Myspace
47.3,-14.3,1,Myspace
47.3,-116.9,100,Myspace
47.3,-0.8,11,Myspace
47.3,-12.8,1,Myspace
47.3,12.8,56,Myspace
47.3,13.3,3,Myspace
47.3,11.9,38,Myspace
47.3,7.7,28,Myspace
47.3,-2.3,20,Myspace
