Latitude,Longitude,Value,Depth,Time
51.648,-175.881,4,45,2010-05
3.498,95.845,5.3,40,2010-05
-35.603,-72.927,4.5,35,2010-05
32.612,-115.777,3.4,2,2010-05
4.606,95.037,4.6,55,2010-05
51.977,179.155,2.6,170,2010-05
45.463,-75.208,2.7,18,2010-05
-34.62,-72.246,   ,10,2010-05
44.597,-110.585,2.6,1,2010-05
51.746,176.761,3.2,61,2010-05
-14.959,-173.776,4.3,10,2010-05
-37.363,-73.456,4.2,9,2010-05
32.089,-115.032,3,5,2010-05
21.316,101.777,4.1,10,2010-05
60.589,-177.769,4.3,42,2010-05
32.265,-115.335,3.2,7,2010-05
36.345,21.843,4.2,51,2010-05
32.145,-115.188,3.6,14,2010-05
7.068,126.833,4.8,69,2010-05
-14.363,167.304,4.8,156,2010-05
30.67,140.452,5.1,104,2010-05
41.445,71.825,4.9,33,2010-05
62.134,-156.778,2.6,26,2010-05
27.763,-115.23,4.5,10,2010-05
18.493,-72.852,3.1,10,2010-05
