lat,lon,value
31.2,29.9,58
31.2,30,1
31.2,34.8,4
31.2,75.8,1
31.3,-109.5,1
31.3,-109.6,6
31.3,-110.9,18
31.3,-111,1
31.3,-113.5,1
31.3,-81.5,4
31.3,-82.2,2
31.3,-82.3,1
31.3,-83,1
31.3,-83.7,1
31.3,-84.8,1
31.3,-85.1,1
31.3,-85.3,2
31.3,-85.4,1
31.3,-85.5,1
31.3,-85.7,9
31.3,-85.8,2
31.3,-85.9,40
31.3,-86.2,1
31.3,-86.3,4
31.3,-86.5,10
31.3,-88,1
31.3,-89.3,275
31.3,-89.4,26
31.3,-89.5,2
31.3,-89.7,1
31.3,-89.8,10
31.3,-90.4,3
31.3,-90.5,2
31.3,-92.4,74
31.3,-92.5,9
31.3,-93.4,1
31.3,-94.6,1
31.3,-94.7,49
31.3,-95.5,2
31.3,-96.3,1
31.3,-97.4,1
31.3,-98.2,1
31.3,120.5,1
31.3,120.6,45
31.3,120.7,1
31.3,121.4,4
31.3,121.5,5
31.3,121.6,2
31.3,32.3,2
31.3,34.8,2
31.3,48.7,6
31.3,61.8,1
31.3,75.6,19
31.4,-100.3,1
31.4,-100.4,2
31.4,-100.5,10
31.4,-102.4,2
31.4,-103.5,3
31.4,-103.6,1
31.4,-106.1,8
31.4,-109.5,1
31.4,-109.6,1
31.4,-109.7,1
31.4,-109.9,8
31.4,-110.1,4
31.4,-110.9,1
31.4,-111,1
31.4,-81.4,2
31.4,-82.3,1
31.4,-83.3,1
31.4,-83.5,4
31.4,-84.9,1
31.4,-85.3,1
31.4,-85.6,2
31.4,-85.8,1
31.4,-85.9,1
31.4,-86.1,2
31.4,-86.5,1
31.4,-86.6,1
31.4,-87,2
31.4,-89.2,1
31.4,-89.3,9
31.4,-89.4,1
31.4,-89.6,1
31.4,-92.4,2
31.4,-92.5,2
31.4,-92.6,1
31.4,-94,1
31.4,-94.8,108
31.4,-95.9,92
31.4,-97.1,1
31.4,-97.2,3
31.4,-97.4,4
31.4,-97.7,3
31.4,-99.9,1
31.4,121,2
31.4,121.5,1
31.4,31.8,1
31.4,34.4,2
31.4,35.1,1
31.4,73.1,1
31.4,74.2,1
31.4,74.3,1
31.4,74.4,1
31.4,75.4,1
31.4,77.4,15
31.4,83.5,1
31.5,-100.4,131
31.5,-100.5,2
31.5,-106.1,1
31.5,-110.3,2
31.5,-111,1
31.5,-81.4,2
31.5,-82.1,1
31.5,-82.5,1
31.5,-82.8,3
31.5,-83.5,19
31.5,-83.8,1
31.5,-83.9,2
31.5,-84.1,3
31.5,-84.2,1
31.5,-84.9,1
31.5,-85.6,10
31.5,-85.7,1
31.5,-89.3,1
31.5,-89.4,1
31.5,-89.5,1
31.5,-89.7,1
31.5,-91.4,2
31.5,-92.9,1
31.5,-94.7,1
31.5,-96.1,1
31.5,-96.5,1
31.5,-97.1,12
31.5,-97.2,124
31.5,-97.3,1
31.5,-97.4,1
31.5,120.3,1
31.5,130.4,1
31.5,130.5,4
31.5,131.2,1
31.5,34.4,18
31.5,35.1,4
31.5,35.5,1
31.5,48.5,1
31.5,74.3,178
31.5,74.4,7
31.5,84.1,2
31.6,-102.8,1
31.6,-102.9,1
31.6,-106.2,1
31.6,-106.3,2
31.6,-106.5,1
31.6,-110,1
31.6,-110.2,3
31.6,-110.3,43
31.6,-8,14
31.6,-81.4,1
31.6,-81.8,1
31.6,-81.9,8
31.6,-83,1
31.6,-84.1,14
31.6,-84.2,158
31.6,-84.3,1
31.6,-85.7,1
31.6,-89.2,5
31.6,-89.6,6
31.6,-89.9,1
31.6,-90.1,1
31.6,-90.4,14
31.6,-91.4,14
31.6,-91.5,2
31.6,-91.8,1
31.6,-92.2,1
31.6,-93.5,1
31.6,-94.6,2
31.6,-94.7,56
31.6,-96.3,5
31.6,-97.1,324
31.6,-97.2,1
31.6,-97.3,3
31.6,-97.4,1
31.6,119.7,1
31.6,120.3,17
31.6,120.7,2
31.6,130.5,6
31.6,130.6,7
31.6,130.7,1
31.6,65.7,3
31.6,74.3,6
31.6,74.9,10
31.6,94.7,1
31.7,-100.3,1
31.7,-106.2,5
31.7,-106.3,34
31.7,-106.4,9
31.7,-106.5,1
31.7,-109.8,1
31.7,-110.1,1
31.7,-110.4,1
31.7,-8,1
31.7,-81.7,1
31.7,-83.3,7
31.7,-83.4,1
31.7,-83.6,2
31.7,-84.1,1
31.7,-84.2,10
31.7,-84.3,3
31.7,-84.4,1
31.7,-86,1
31.7,-88.6,2
31.7,-88.7,2
31.7,-89.1,20
31.7,-89.2,1
31.7,-90.1,1
31.7,-90.4,3
31.7,-92.1,1
31.7,-92.2,1
31.7,-93.1,1
31.7,-94.9,1
31.7,-95.7,1
31.7,-96.5,1
31.7,-97.1,3
31.7,-97.2,1
31.7,-97.3,1
31.7,-99,16
31.7,-99.1,1
31.7,106.4,1
31.7,118.5,1
31.7,120.8,1
31.7,130.3,1
31.7,130.6,3
31.7,131.1,3
31.7,179.9,1
31.7,34.8,1
31.7,35,3
31.7,35.2,10
31.7,35.6,1
31.7,74.3,1
31.8,-101.5,1
31.8,-102.4,137
31.8,-106.2,4
31.8,-106.3,36
31.8,-106.4,20
31.8,-106.5,895
31.8,-106.6,4
31.8,-116.6,3
31.8,-81.3,1
31.8,-81.4,2
31.8,-81.5,1
31.8,-81.6,40
31.8,-81.7,2
31.8,-82.3,1
31.8,-82.4,1
31.8,-82.6,1
31.8,-83.9,1
31.8,-84.8,3
31.8,-85.2,1
31.8,-85.3,1
31.8,-86,36
31.8,-86.3,1
31.8,-89.4,1
31.8,-90,1
31.8,-93.1,32
31.8,-94.2,7
31.8,-95.1,5
31.8,-95.2,1
31.8,-95.6,13
31.8,-95.7,1
31.8,-97,1
31.8,-97.1,79
31.8,-97.6,2
31.8,-99.4,2
31.8,-99.5,2
31.8,104.7,1
31.8,106.5,1
31.8,117.2,1
31.8,117.3,1
31.8,119.9,5
31.8,120,1
31.8,130.7,1
31.8,130.8,1
31.8,131.5,1
31.8,34.6,2
31.8,34.8,2
31.8,35.2,200
31.8,35.9,1
31.8,73.8,1
31.9,-102.2,1
31.9,-102.3,10
31.9,-102.4,6
31.9,-103.1,1
31.9,-106.4,20
31.9,-106.5,6
31.9,-106.6,11
31.9,-111,9
31.9,-111.9,1
31.9,-112.8,1
31.9,-116.6,38
31.9,-81.3,11
31.9,-81.6,42
31.9,-81.9,3
31.9,-82.5,1
31.9,-83.7,2
31.9,-83.9,1
31.9,-84.2,1
31.9,-85.2,1
31.9,-86,1
31.9,-87.7,2
31.9,-88.2,32
31.9,-89.3,1
31.9,-89.7,4
31.9,-92.2,1
31.9,-92.6,1
31.9,-93.4,1
31.9,-94.3,1
31.9,-94.4,1
31.9,-97.2,1
31.9,1,1
31.9,117.3,18
31.9,121,1
31.9,131.4,11
31.9,131.5,2
31.9,34.8,12
31.9,34.9,3
31.9,35,3
31.9,35.2,6
31.9,35.8,1
31.9,35.9,162
31.9,52.3,1
31.9,54.4,5
31.9,75.3,2
32,-102,1
32,-102.1,126
32,-102.2,1
32,-106.6,2
32,-110.3,3
32,-110.4,2
32,-110.7,7
32,-111,9
32,-116.6,1
32,-116.9,1
32,-80.8,11
32,-80.9,1
32,-81,18
32,-81.1,47
32,-81.2,11
32,-81.3,6
32,-83.7,1
32,-83.8,11
32,-83.9,1
32,-84.2,1
32,-84.3,1
32,-87.6,3
32,-88.7,1
32,-89.9,1
32,-90.3,1
32,-90.4,2
32,-90.7,1
32,-90.9,1
32,-93.7,1
32,-94,1
32,-94.3,1
32,-95.3,8
32,-96.6,1
32,-97,1
32,-97.1,3
32,-97.2,2
32,-97.3,3
32,118.8,147
32,119.5,1
32,120.9,1
32,130.5,1
32,130.6,1
32,34.7,5
32,34.8,430
32,34.9,29
32,35,1
32,35.2,1
32,35.8,1
32,35.9,12
32,44.4,1
32,75.4,1
32,75.5,1
32.1,-102,1
32.1,-102.8,1
32.1,-106.3,1
32.1,-106.7,2
32.1,-110.7,6
32.1,-110.8,10
32.1,-110.9,9
32.1,-111,18
32.1,-111.1,2
32.1,-111.3,1
32.1,-80.8,4
32.1,-81.1,601
32.1,-81.2,16
32.1,-81.3,4
32.1,-81.5,3
32.1,-81.6,1
32.1,-82.1,2
32.1,-83,1
32.1,-83.7,2
32.1,-83.8,1
32.1,-84.2,22
32.1,-84.3,1
32.1,-86.1,1
32.1,-89.2,1
32.1,-90.1,1
32.1,-94.1,1
32.1,-94.5,1
32.1,-95.1,1
32.1,-95.3,1
32.1,-95.4,1
32.1,-95.5,8
32.1,-96.4,2
32.1,-96.5,19
32.1,-96.9,1
32.1,-97.1,1
32.1,118.7,1
32.1,118.8,4
32.1,121,1
32.1,131.3,45
32.1,34.8,45
32.1,34.9,2
32.1,75.4,1
32.1,76.3,1
32.1,98.3,1
32.2,-101.5,1
32.2,-110.7,1
32.2,-110.8,23
32.2,-110.9,61
32.2,-111,1543
32.2,-111.1,2
32.2,-80.7,4
32.2,-80.8,79
32.2,-80.9,32
32.2,-81.1,2
32.2,-81.2,5
32.2,-81.3,2
32.2,-81.4,1
32.2,-81.5,1
32.2,-81.9,3
32.2,-82.3,1
32.2,-82.4,5
32.2,-82.6,1
32.2,-83.2,2
32.2,-86.2,5
32.2,-86.4,2
32.2,-90.1,5
32.2,-90.2,14
32.2,-90.3,10
32.2,-93.7,1
32.2,-94.3,4
32.2,-94.4,1
32.2,-94.8,11
32.2,-95.1,2
32.2,-95.2,6
32.2,-95.3,5
32.2,-95.4,2
32.2,-95.8,1
32.2,-95.9,15
32.2,-97.8,2
32.2,-98.2,21
32.2,-99.8,1
32.2,110.9,1
32.2,119.5,1
32.2,34.8,8
32.2,34.9,5
32.2,76.3,1
32.2,83.7,1
32.3,-101.1,1
32.3,-101.5,9
32.3,-102.5,5
32.3,-106.7,5
32.3,-106.8,192
32.3,-107.7,1
32.3,-107.8,11
32.3,-108.9,1
32.3,-109.8,2
32.3,-110.8,6
32.3,-110.9,40
32.3,-111,40
32.3,-111.1,4
32.3,-111.2,1
32.3,-112.7,6
32.3,-117.1,1
32.3,-64.7,3
32.3,-64.8,105
32.3,-64.9,1
32.3,-8.5,21
32.3,-80.8,4
32.3,-81.1,1
32.3,-81.2,10
32.3,-81.3,1
32.3,-81.4,4
32.3,-81.7,1
32.3,-83.8,1
32.3,-84,2
32.3,-84.6,1
32.3,-85.2,2
32.3,-86.1,1
32.3,-86.2,17
32.3,-86.3,9
32.3,-86.6,1
32.3,-89.1,1
32.3,-89.3,3
32.3,-89.5,1
32.3,-89.7,1
32.3,-89.9,1
32.3,-90,74
32.3,-90.1,23
32.3,-90.2,519
32.3,-90.3,64
32.3,-90.4,3
32.3,-90.8,3
32.3,-90.9,2
32.3,-94.4,1
32.3,-94.9,1
32.3,-95,2
32.3,-95.2,1
32.3,-95.3,213
32.3,-95.4,2
32.3,-95.5,1
32.3,-96.1,1
32.3,-96.2,1
32.3,-96.6,12
32.3,-96.8,1
32.3,-97.2,1
32.3,-97.3,1
32.3,-97.4,3
32.3,-99.7,2
32.3,-99.8,2
32.3,118.3,1
32.3,34.9,10
32.4,-100.7,1
32.4,-100.9,1
32.4,-103.2,1
32.4,-104.2,12
32.4,-106.6,2
32.4,-106.8,4
32.4,-110.9,1
32.4,-111,13
32.4,-111.1,13
32.4,-111.2,6
32.4,-114.8,2
32.4,-117.1,5
32.4,-64.7,1
32.4,-80.6,2
32.4,-80.7,60
32.4,-80.8,1
32.4,-81.3,2
32.4,-81.7,4
32.4,-81.8,149
32.4,-81.9,2
32.4,-82.1,2
32.4,-83.3,3
32.4,-83.4,1
32.4,-83.8,1
32.4,-84.8,1
32.4,-84.9,5
32.4,-85,11
32.4,-85.7,24
32.4,-85.8,3
32.4,-85.9,2
32.4,-86,3
32.4,-86.1,7
32.4,-86.2,25
32.4,-86.3,345
32.4,-86.4,2
32.4,-86.6,2
32.4,-87,11
32.4,-88.5,1
32.4,-88.7,53
32.4,-88.8,2
32.4,-89.5,1
32.4,-90,10
32.4,-90.1,80
32.4,-90.2,21
32.4,-90.3,5
32.4,-90.8,1
32.4,-90.9,22
32.4,-93.6,2
32.4,-93.7,5
32.4,-93.8,8
32.4,-93.9,3
32.4,-94,1
32.4,-94.6,1
32.4,-94.8,1
32.4,-94.9,11
32.4,-95.3,4
32.4,-96.1,1
32.4,-96.2,1
32.4,-96.6,3
32.4,-96.8,46
32.4,-96.9,5
32.4,-97.1,4
32.4,-97.2,3
32.4,-97.3,3
32.4,-97.4,14
32.4,-97.5,1
32.4,-97.8,26
32.4,-99.7,149
32.4,-99.8,16
32.4,119.4,9
32.4,15.1,1
32.4,34.9,2
32.4,93.7,1
32.5,-100.1,1
32.5,-100.2,1
32.5,-100.4,3
32.5,-103.5,1
32.5,-110.7,1
32.5,-110.9,2
32.5,-111,1
32.5,-111.2,21
32.5,-114.7,1
32.5,-114.8,4
32.5,-116.7,1
32.5,-116.9,8
32.5,-117,447
32.5,-117.1,6
32.5,-80.7,1
32.5,-81,4
32.5,-81.7,1
32.5,-81.8,7
32.5,-82.9,25
32.5,-83,2
32.5,-83.1,2
32.5,-83.6,9
32.5,-83.7,13
32.5,-83.9,4
32.5,-84.8,1
32.5,-84.9,25
32.5,-85,283
32.5,-85.1,8
32.5,-85.5,1
32.5,-85.6,1
32.5,-85.7,2
32.5,-85.9,6
32.5,-86.2,19
32.5,-86.4,20
32.5,-86.5,36
32.5,-87,2
32.5,-88.7,1
32.5,-89,1
32.5,-90,3
32.5,-90.1,41
32.5,-90.2,5
32.5,-90.3,1
32.5,-91.6,1
32.5,-91.8,1
32.5,-91.9,1
32.5,-92,1
32.5,-92.1,131
32.5,-92.2,3
32.5,-92.3,1
32.5,-92.4,1
32.5,-92.6,56
32.5,-92.7,4
32.5,-92.8,2
32.5,-93.2,1
32.5,-93.4,1
32.5,-93.5,7
32.5,-93.7,427
32.5,-93.8,10
32.5,-93.9,11
32.5,-94,1
32.5,-94.1,4
32.5,-94.3,3
32.5,-94.4,28
32.5,-94.6,5
32.5,-94.7,91
32.5,-94.8,16
32.5,-94.9,2
32.5,-95.2,1
32.5,-95.4,13
32.5,-95.6,1
32.5,-96.4,1
32.5,-96.7,1
32.5,-96.8,21
32.5,-96.9,6
32.5,-97,27
32.5,-97.3,7
32.5,-97.4,6
32.5,-97.8,1
32.5,-99.7,14
32.5,-99.8,5
32.5,117,1
32.5,34.9,2
32.5,35,1
32.5,69.3,245
32.5,74.6,4
32.6,-110.8,1
32.6,-111.4,1
32.6,-114.7,1
32.6,-115.4,252
32.6,-115.5,2
32.6,-116.6,3
32.6,-116.9,5
32.6,-117,62
32.6,-117.1,197
32.6,-16.8,1
32.6,-16.9,16
32.6,-80,1
32.6,-80.1,1
32.6,-80.3,1
32.6,-80.4,1
32.6,-80.8,1
32.6,-82.3,3
32.6,-82.4,8
32.6,-82.9,1
32.6,-83.1,1
32.6,-83.3,1
32.6,-83.6,100
32.6,-83.7,28
32.6,-83.9,16
32.6,-84.1,2
32.6,-84.8,3
32.6,-84.9,5
32.6,-85,2
32.6,-85.1,2
32.6,-85.2,2
32.6,-85.4,5
32.6,-85.5,301
32.6,-85.6,1
32.6,-85.8,1
32.6,-86.2,2
32.6,-86.3,1
32.6,-86.4,1
32.6,-86.5,2
32.6,-88.2,1
32.6,-90,10
32.6,-90.1,1
32.6,-90.2,1
32.6,-90.5,1
32.6,-92,1
32.6,-92.1,3
32.6,-92.3,1
32.6,-92.6,1
32.6,-93.3,7
32.6,-93.5,1
32.6,-93.6,1
32.6,-93.7,8
32.6,-93.8,3
32.6,-93.9,4
32.6,-94.3,2
32.6,-94.7,1
32.6,-94.8,3
32.6,-95.1,1
32.6,-95.9,5
32.6,-96.3,15
32.6,-96.5,3
32.6,-96.7,4
32.6,-96.8,29
32.6,-96.9,88
32.6,-97,56
32.6,-97.1,61
32.6,-97.2,5
32.6,-97.3,49
32.6,-97.4,18
32.6,-98.3,1
32.6,-99.8,1
32.6,120.3,1
32.6,130.8,121
32.6,131.5,1
32.6,34.9,1
32.6,35.9,1
32.6,74.1,2
32.6,75.1,1
32.7,-100.9,8
32.7,-101.9,1
32.7,-102,1
32.7,-103.1,16
32.7,-103.2,1
32.7,-106.2,1
32.7,-109.7,1
32.7,-114.1,8
32.7,-114.5,3
32.7,-114.6,147
32.7,-114.7,3
32.7,-115.4,3
32.7,-115.5,27
32.7,-116.4,1
32.7,-116.9,5
32.7,-117,98
32.7,-117.1,164
32.7,-117.2,7373
32.7,-117.3,7
32.7,-16.9,4
32.7,-17,1
32.7,-79.9,8
32.7,-80,9
32.7,-80.1,4
32.7,-80.2,2
32.7,-80.3,2
32.7,-80.6,1
32.7,-80.7,1
32.7,-82,1
32.7,-82.2,1
32.7,-83.1,1
32.7,-83.5,1
32.7,-83.6,16
32.7,-83.7,2
32.7,-83.8,8
32.7,-84,1
32.7,-84.9,3
32.7,-85.4,29
32.7,-85.9,1
32.7,-86.1,5
32.7,-86.5,1
32.7,-86.9,1
32.7,-88.2,1
32.7,-89.4,1
32.7,-89.5,2
32.7,-89.9,1
32.7,-90.1,1
32.7,-90.4,1
32.7,-93.7,1
32.7,-94,1
32.7,-94.8,1
32.7,-94.9,18
32.7,-95.1,1
32.7,-95.5,4
32.7,-95.9,2
32.7,-96,5
32.7,-96.3,16
32.7,-96.4,4
32.7,-96.5,18
32.7,-96.6,10
32.7,-96.7,5
32.7,-96.8,70
32.7,-96.9,37
32.7,-97,130
32.7,-97.1,510
32.7,-97.2,15
32.7,-97.3,1245
32.7,-97.4,42
32.7,-97.5,18
32.7,-97.6,7
32.7,-97.8,2
32.7,-97.9,1
32.7,-98,2
32.7,117.1,1
32.7,117.2,1
32.7,129.9,2
32.7,130.7,1
32.7,35.3,3
32.7,51.7,29
32.7,74.8,9
32.7,74.9,1
32.7,96.4,1
32.7,97.1,1
32.7,97.4,1
32.8,-102,1
32.8,-103.1,1
32.8,-104.4,7
32.8,-106.1,2
32.8,-108.3,11
32.8,-109.2,1
32.8,-109.6,1
32.8,-109.7,9
32.8,-109.8,3
32.8,-111.6,1
32.8,-111.7,2
32.8,-111.8,1
32.8,-111.9,1
32.8,-115.5,2
32.8,-115.6,64
32.8,-116.5,5
32.8,-116.7,1
32.8,-116.8,6
32.8,-116.9,11
32.8,-117,122
32.8,-117.1,142
32.8,-117.2,143
32.8,-117.3,146
32.8,-16.9,1
32.8,-17,1
32.8,-79.8,17
32.8,-79.9,1069
32.8,-80,40
32.8,-80.1,10
32.8,-80.8,1
32.8,-83.5,2
32.8,-83.6,184
32.8,-83.7,15
32.8,-83.8,2
32.8,-84.6,1
32.8,-84.9,4
32.8,-85.2,10
32.8,-86.6,10
32.8,-88,1
32.8,-88.5,1
32.8,-89.1,7
32.8,-89.2,1
32.8,-89.4,1
32.8,-89.5,1
32.8,-90.4,3
32.8,-91.9,7
32.8,-93.1,1
32.8,-94.4,3
32.8,-95,1
32.8,-96.5,6
32.8,-96.6,94
32.8,-96.7,36
32.8,-96.8,6733
32.8,-96.9,20
32.8,-97,230
32.8,-97.1,236
32.8,-97.2,95
32.8,-97.3,38
32.8,-97.4,18
32.8,-97.5,3
32.8,-97.6,2
32.8,-97.8,32
32.8,-98.1,13
32.8,-98.2,1
32.8,-98.9,1
32.8,129.8,1
32.8,129.9,3
32.8,130,2
32.8,130.3,1
32.8,130.4,4
32.8,130.7,12
32.8,130.8,1
32.8,35,28
32.8,35.1,3
32.8,45.3,3
32.9,-103.3,10
32.9,-103.4,2
32.9,-104.4,1
32.9,-105.9,1
32.9,-106,36
32.9,-109.6,1
32.9,-111.7,11
32.9,-111.8,55
32.9,-112.7,1
32.9,-112.8,1
32.9,-116.6,1
32.9,-116.9,24
32.9,-117,20
32.9,-117.1,46
32.9,-117.2,76
32.9,-117.3,3
32.9,-79.7,1
32.9,-79.8,9
32.9,-79.9,3
32.9,-80,73
32.9,-80.1,28
32.9,-80.2,5
32.9,-80.7,9
32.9,-81.1,1
32.9,-82.5,1
32.9,-82.7,1
32.9,-82.8,2
32.9,-83.5,1
32.9,-83.6,2
32.9,-83.7,7
32.9,-83.8,5
32.9,-84.3,9
32.9,-84.4,1
32.9,-85.2,6
32.9,-85.8,1
32.9,-85.9,1
32.9,-86,7
32.9,-87.1,2
32.9,-89,1
32.9,-89.7,1
32.9,-90.9,1
32.9,-91.4,1
32.9,-94,2
32.9,-95.3,1
32.9,-95.8,1
32.9,-96.1,6
32.9,-96.4,4
32.9,-96.5,62
32.9,-96.6,146
32.9,-96.7,49
32.9,-96.8,104
32.9,-96.9,46
32.9,-97,850
32.9,-97.1,173
32.9,-97.2,125
32.9,-97.3,42
32.9,-97.4,13
32.9,-97.5,13
32.9,-97.7,1
32.9,-98.4,1
32.9,-99.8,1
32.9,117.1,1
32.9,13.1,1
32.9,13.2,16
32.9,130,1
32.9,130.5,1
32.9,130.6,23
32.9,130.8,1
32.9,130.9,1
32.9,131.1,2
32.9,132,1
32.9,35.1,1
32.9,73.7,1
32.9,96.7,1
32.9,97.2,2
33,-102.4,1
33,-103.3,2
33,-105.8,1
33,-109.3,1
33,-111.4,6
33,-111.5,3
33,-111.7,1
33,-112,2
33,-112.1,3
33,-112.6,1
33,-115.5,13
33,-115.6,1
33,-116.6,1
33,-116.8,40
33,-116.9,18
33,-117,38
33,-117.1,63
33,-117.2,32
33,-117.3,190
33,-121.9,1
33,-7.6,1
33,-79.6,1
33,-79.8,1
33,-80,38
33,-80.1,27
33,-80.2,85
33,-80.3,1
33,-80.4,1
33,-80.8,2
33,-82.8,2
33,-83.5,4
33,-83.9,8
33,-84.2,23
33,-84.6,1
33,-85,38
33,-85.1,4
33,-86.7,1
33,-87.8,1
33,-89.6,1
33,-94.7,2
33,-95,4
33,-95.3,5
33,-96.2,1
33,-96.3,16
33,-96.5,36
33,-96.6,37
33,-96.7,500
33,-96.8,125
33,-96.9,127
33,-97,155
33,-97.1,107
33,-97.2,23
33,-97.3,8
33,-97.4,4
33,-97.5,1
33,-97.7,9
33,130.5,1
33,132.9,1
33,27.9,1
33,35.1,2
33,70.5,1
33,96.6,1
33,97,1
33.1,-100.2,1
33.1,-107.2,4
33.1,-107.3,1
33.1,-109.3,2
33.1,-111.5,3
33.1,-111.6,2
33.1,-111.7,18
33.1,-111.8,3
33.1,-112,13
33.1,-112.1,2
33.1,-116.1,1
33.1,-116.6,2
33.1,-117,3
33.1,-117.1,133
33.1,-117.2,118
33.1,-117.3,44
33.1,-16.3,1
33.1,-79.4,1
33.1,-79.5,1
33.1,-80,2
33.1,-80.1,1
33.1,-80.2,1
33.1,-80.3,2
33.1,-80.4,1
33.1,-82,2
33.1,-83.2,44
33.1,-83.3,4
33.1,-84,3
33.1,-84.2,9
33.1,-84.3,1
33.1,-84.7,1
33.1,-84.9,1
33.1,-85,3
33.1,-86.6,1
33.1,-86.7,1
33.1,-86.8,11
33.1,-86.9,18
33.1,-87.5,2
33.1,-87.6,2
33.1,-89.1,8
33.1,-89.4,1
33.1,-89.6,5
33.1,-89.9,2
33.1,-90.4,152
33.1,-91.5,4
33.1,-91.9,1
33.1,-92,2
33.1,-94.2,10
33.1,-95.3,1
33.1,-95.6,7
33.1,-95.9,2
33.1,-96,1
33.1,-96.1,20
33.1,-96.2,4
33.1,-96.5,1
33.1,-96.6,15
33.1,-96.7,99
33.1,-96.8,58
33.1,-96.9,29
33.1,-97,10
33.1,-97.1,21
33.1,-97.2,9
33.1,-97.3,6
33.1,-97.5,4
33.1,-97.9,1
33.1,-98.6,4
33.1,131.8,3
33.1,139.8,1
33.1,35.9,7
33.1,69.9,1
33.1,96.9,1
33.2,-101.4,1
33.2,-101.8,1
33.2,-102.2,32
33.2,-102.3,2
33.2,-111.5,3
33.2,-111.6,61
33.2,-111.7,7
33.2,-111.8,3
33.2,-111.9,4
33.2,-112,2
33.2,-117,8
33.2,-117.1,7
33.2,-117.2,99
33.2,-117.3,249
33.2,-117.4,296
33.2,-80,10
33.2,-80.1,1
33.2,-80.5,1
33.2,-80.6,1
33.2,-80.8,1
33.2,-81.1,1
33.2,-83.1,1
33.2,-83.3,1
33.2,-83.4,1
33.2,-84.1,2
33.2,-84.2,2
33.2,-84.3,47
33.2,-84.9,3
33.2,-85.4,2
33.2,-86.2,338
33.2,-86.3,16
33.2,-86.6,4
33.2,-86.8,28
33.2,-87.1,1
33.2,-87.2,1
33.2,-87.3,2
33.2,-87.5,40
33.2,-87.6,389
33.2,-90.5,1
33.2,-90.9,1
33.2,-92.7,21
33.2,-94.5,1
33.2,-95,10
33.2,-95.9,1
33.2,-96.1,3
33.2,-96.5,10
33.2,-96.6,156
33.2,-96.7,28
33.2,-96.8,199
33.2,-96.9,40
33.2,-97,4
33.2,-97.1,435
33.2,-97.2,9
33.2,-97.5,2
33.2,-97.6,15
33.2,-97.7,2
33.2,-97.8,1
33.2,-98.2,1
33.2,-98.4,1
33.2,126.4,1
33.2,129.7,3
33.2,129.8,8
33.2,130.3,1
33.2,130.4,1
33.2,131.3,1
33.2,131.5,52
33.2,131.6,10
33.2,131.7,2
33.2,132,1
33.2,132.6,1
33.3,-105.6,1
33.3,-105.7,6
33.3,-111.1,3
33.3,-111.6,2
33.3,-111.7,40
33.3,-111.8,687
33.3,-111.9,58
33.3,-112,41
33.3,-112.1,25
33.3,-112.4,3
33.3,-115.6,80
33.3,-116,1
33.3,-117.1,1
33.3,-117.2,3
33.3,-117.3,9
33.3,-117.4,9
33.3,-117.5,1
33.3,-118.3,6
33.3,-80.2,1
33.3,-80.4,1
33.3,-80.5,1
33.3,-80.6,2
33.3,-81.1,1
33.3,-81.3,1
33.3,-81.7,1
33.3,-82,1
33.3,-82.1,7
33.3,-82.4,1
33.3,-83.4,5
33.3,-83.6,1
33.3,-83.7,3
33.3,-83.9,2
33.3,-84,3
33.3,-84.1,10
33.3,-84.2,2
33.3,-84.3,8
33.3,-84.4,1
33.3,-84.6,11
33.3,-84.8,3
33.3,-85.1,1
33.3,-86.6,9
33.3,-86.7,1
33.3,-86.8,45
33.3,-86.9,9
33.3,-87,11
33.3,-87.1,4
33.3,-87.2,1
33.3,-87.5,5
33.3,-87.6,3
33.3,-87.9,3
33.3,-88.1,1
33.3,-88.9,1
33.3,-91.3,1
33.3,-92.7,1
33.3,-93.2,21
33.3,-93.3,2
33.3,-93.9,2
33.3,-95.9,9
33.3,-96.4,1
33.3,-96.6,13
33.3,-96.8,6
33.3,-97,6
33.3,-97.1,2
33.3,-97.2,2
33.3,-98.8,1
33.3,114.3,1
33.3,126.2,1
33.3,126.8,1
33.3,130.2,1
33.3,130.3,3
33.3,130.5,4
33.3,130.8,1
33.3,130.9,1
33.3,131.4,1
33.3,131.5,6
33.3,132.5,1
33.3,134.1,28
33.3,36.3,2
33.3,44.4,24
33.4,-104.5,41
33.4,-110.8,23
33.4,-110.9,1
33.4,-111.5,21
33.4,-111.6,14
33.4,-111.7,22
33.4,-111.8,568
33.4,-111.9,877
33.4,-112,312
33.4,-112.1,3769
33.4,-112.2,35
33.4,-112.3,75
33.4,-112.4,48
33.4,-112.5,1
33.4,-112.6,35
33.4,-117.1,1091
33.4,-117.2,4
33.4,-117.3,21
33.4,-117.6,121
33.4,-117.7,4
33.4,-5.2,1
33.4,-79.1,10
33.4,-79.2,1
33.4,-79.3,12
33.4,-79.6,1
33.4,-80,1
33.4,-80.3,1
33.4,-80.4,1
33.4,-80.5,2
33.4,-80.8,3
33.4,-81.4,2
33.4,-81.7,2
33.4,-81.9,1
33.4,-82,23
33.4,-82.1,20
33.4,-82.2,8
33.4,-82.6,1
33.4,-83.3,1
33.4,-84,1
33.4,-84.1,66
33.4,-84.2,20
33.4,-84.3,22
33.4,-84.4,3
33.4,-84.5,35
33.4,-84.6,48
33.4,-84.7,10
